# scale_factor(a)       Density contrast    Growth_factor(D(z))
1.379991379991379885e-01 8.279402721926441746e-04 1.756749511852070955e-01
1.389991389991389881e-01 8.339204750128732585e-04 1.769438492854760181e-01
1.399991399991399876e-01 8.399001213069028689e-04 1.782126293002788686e-01
1.409991409991409872e-01 8.458791974187109463e-04 1.794812883320382746e-01
1.419991419991419868e-01 8.518576954097818689e-04 1.807498246963351596e-01
1.429991429991429863e-01 8.578356073428785060e-04 1.820182367090218412e-01
1.439991439991439859e-01 8.638129252807634018e-04 1.832865226859504426e-01
1.449991449991449854e-01 8.697896412861996426e-04 1.845546809429733093e-01
1.459991459991459850e-01 8.757657474219497726e-04 1.858227097959425922e-01
1.469991469991469846e-01 8.817412357507766613e-04 1.870906075607105812e-01
1.479991479991479841e-01 8.877160983354430695e-04 1.883583725531294550e-01
1.489991489991489837e-01 8.936903272387117583e-04 1.896260030890514481e-01
1.499991499991499833e-01 8.996639145233455972e-04 1.908934974843288501e-01
1.509991509991509828e-01 9.056368522521073472e-04 1.921608540548138955e-01
1.519991519991519824e-01 9.116091324877596607e-04 1.934280711163587352e-01
1.529991529991529819e-01 9.175807472930654074e-04 1.946951469848156313e-01
1.539991539991539815e-01 9.235516887307874566e-04 1.959620799760368737e-01
1.549991549991549811e-01 9.295219488636884608e-04 1.972288684058746411e-01
1.559991559991559806e-01 9.354915197545312896e-04 1.984955105901811956e-01
1.569991569991569802e-01 9.414603934660785954e-04 1.997620048448087160e-01
1.579991579991579798e-01 9.474285620610932478e-04 2.010283494856094921e-01
1.589991589991589793e-01 9.533960176023380077e-04 2.022945428284357305e-01
1.599991599991599789e-01 9.593627518728465968e-04 2.035605831297858659e-01
1.609991609991609784e-01 9.653287492272233372e-04 2.048264670699710410e-01
1.619991619991620058e-01 9.712939974647814790e-04 2.060921920602114266e-01
1.629991629991630053e-01 9.772584875925986216e-04 2.073577561923607149e-01
1.639991639991640049e-01 9.832222106177530146e-04 2.086231575582726816e-01
1.649991649991650045e-01 9.891851575473224745e-04 2.098883942498010191e-01
1.659991659991660040e-01 9.951473193883849256e-04 2.111534643587994753e-01
1.669991669991670036e-01 1.001108687148018726e-03 2.124183659771218258e-01
1.679991679991680031e-01 1.007069251833301367e-03 2.136830971966217629e-01
1.689991689991690027e-01 1.013029004451310991e-03 2.149476561091530069e-01
1.699991699991700023e-01 1.018987936009125520e-03 2.162120408065692778e-01
1.709991709991710018e-01 1.024946037513823098e-03 2.174762493807244068e-01
1.719991719991720014e-01 1.030903299972481431e-03 2.187402799234720030e-01
1.729991729991730010e-01 1.036859714392178444e-03 2.200041305266658420e-01
1.739991739991740005e-01 1.042815271779992496e-03 2.212677992821596995e-01
1.749991749991750001e-01 1.048769963143001294e-03 2.225312842818072956e-01
1.759991759991759996e-01 1.054723779488282763e-03 2.237945836174623226e-01
1.769991769991769992e-01 1.060676711822914828e-03 2.250576953809785008e-01
1.779991779991779988e-01 1.066628751153975629e-03 2.263206176642096334e-01
1.789991789991789983e-01 1.072579888488542875e-03 2.275833485590093852e-01
1.799991799991799979e-01 1.078530114833694924e-03 2.288458861572315595e-01
1.809991809991809975e-01 1.084479420059638721e-03 2.301082283095050862e-01
1.819991819991819970e-01 1.090427786949565124e-03 2.313703713627136005e-01
1.829991829991829966e-01 1.096375204058369504e-03 2.326323128883991398e-01
1.839991839991839961e-01 1.102321661395850921e-03 2.338940507668096358e-01
1.849991849991849957e-01 1.108267148971808433e-03 2.351555828781931035e-01
1.859991859991859953e-01 1.114211656796041099e-03 2.364169071027975300e-01
1.869991869991869948e-01 1.120155174878348196e-03 2.376780213208709025e-01
1.879991879991879944e-01 1.126097693228528566e-03 2.389389234126612083e-01
1.889991889991889940e-01 1.132039201856381485e-03 2.401996112584164345e-01
1.899991899991899935e-01 1.137979690771705795e-03 2.414600827383845683e-01
1.909991909991909931e-01 1.143919149984300989e-03 2.427203357328136246e-01
1.919991919991919926e-01 1.149857569503965693e-03 2.439803681219515075e-01
1.929991929991929922e-01 1.155794939340499400e-03 2.452401777860463150e-01
1.939991939991939918e-01 1.161731249503701168e-03 2.464997626053460344e-01
1.949991949991949913e-01 1.167666490003369840e-03 2.477591204600985697e-01
1.959991959991959909e-01 1.173600650849304693e-03 2.490182492305519635e-01
1.969991969991969905e-01 1.179533722051304785e-03 2.502771467969541752e-01
1.979991979991979900e-01 1.185465693619169175e-03 2.515358110395532476e-01
1.989991989991989896e-01 1.191396555562696923e-03 2.527942398385971123e-01
1.999991999991999891e-01 1.197326297891687305e-03 2.540524310743337844e-01
2.009992009992009887e-01 1.203254910615939163e-03 2.553103826270112786e-01
2.019992019992019883e-01 1.209182381325067711e-03 2.565680918633553298e-01
2.029992029992029878e-01 1.215108692696152508e-03 2.578255551077346386e-01
2.039992039992039874e-01 1.221033833412863518e-03 2.590827699590150246e-01
2.049992049992049870e-01 1.226957792568258944e-03 2.603397341029274337e-01
2.059992059992059865e-01 1.232880559255396550e-03 2.615964452252029226e-01
2.069992069992069861e-01 1.238802122567334756e-03 2.628529010115724929e-01
2.079992079992079856e-01 1.244722471597131327e-03 2.641090991477671457e-01
2.089992089992089852e-01 1.250641595437844249e-03 2.653650373195178824e-01
2.099992099992099848e-01 1.256559483182531937e-03 2.666207132125558155e-01
2.109992109992109843e-01 1.262476123924251943e-03 2.678761245126117796e-01
2.119992119992119839e-01 1.268391506756062900e-03 2.691312689054169427e-01
2.129992129992129835e-01 1.274305620771022359e-03 2.703861440767023061e-01
2.139992139992139830e-01 1.280218455062188520e-03 2.716407477121987601e-01
2.149992149992149826e-01 1.286129998722619584e-03 2.728950774976374172e-01
2.159992159992159821e-01 1.292040240845373535e-03 2.741491311187493340e-01
2.169992169992169817e-01 1.297949170523508139e-03 2.754029062612654011e-01
2.179992179992179813e-01 1.303856776850081814e-03 2.766564006109167306e-01
2.189992189992189808e-01 1.309763048918152544e-03 2.779096118534342685e-01
2.199992199992199804e-01 1.315667975820778096e-03 2.791625376745490716e-01
2.209992209992209800e-01 1.321571546651016888e-03 2.804151757599921413e-01
2.219992219992219795e-01 1.327473750501926685e-03 2.816675237954944788e-01
2.229992229992229791e-01 1.333374572553544307e-03 2.829195786365100163e-01
2.239992239992239786e-01 1.339273996551236480e-03 2.841713368340799128e-01
2.249992249992250060e-01 1.345172010756563123e-03 2.854227958975053547e-01
2.259992259992260055e-01 1.351068603443761080e-03 2.866739533387773209e-01
2.269992269992270051e-01 1.356963762887067847e-03 2.879248066698869013e-01
2.279992279992280046e-01 1.362857477360720918e-03 2.891753534028251860e-01
